country,id,week.year,revenue,units
ID,3479970,7.2019,"2407,92",2
ID,3485574,6.2019,"1223,82",1
ID,3488250,9.2019,"2244,42",1
ID,3490188,7.2019,"648,30",1
ID,3492174,9.2019,"1213,38",1
ID,3496650,6.2019,"9706,08",8
ID,3496650,7.2019,"10919,34",9
ID,3496650,8.2019,"6066,30",5
ID,3496650,9.2019,"18198,90",15
ID,3499692,8.2019,"1084,56",1
ID,3499692,6.2019,"1223,82",1
ID,3499692,8.2019,"3640,14",3
ID,3499788,6.2019,"1226,76",1
ID,3500418,9.2019,"648,30",1
ID,3500970,7.2019,"793,20",2
ID,3501252,5.2019,"5940,00",5
ID,3501726,6.2019,"648,30",1
ID,3501912,5.2019,"644,52",1
ID,3501912,7.2019,"644,52",1
ID,3501912,8.2019,"644,52",1
ID,3504444,7.2019,"3639,78",3
ID,3507078,5.2019,"2263,56",1
ID,3508032,8.2019,"3611,82",3
ID,3508032,9.2019,"2407,80",2
ID,3510642,9.2019,"2426,76",2
ID,3517560,6.2019,"793,20",2
ID,3517560,5.2019,"644,82",1
ID,3517560,7.2019,"276,96",1
ID,3517560,8.2019,"1213,38",1
ID,3520110,7.2019,"3635,64",1
ID,3522042,6.2019,"1226,76",1
ID,3523638,8.2019,"648,30",1
ID,3523638,7.2019,"554,04",2
ID,3532530,9.2019,"1213,38",1
ID,3539868,8.2019,"7280,28",6
ID,3539868,9.2019,"1213,38",1
ID,3540096,9.2019,"1216,38",1
ID,3541164,6.2019,"1213,26",1
ID,3541164,7.2019,"1206,00",1
ID,3541164,8.2019,"2426,52",2
ID,3541164,9.2019,"3639,78",3
ID,3549366,8.2019,"623,52",1
ID,3549366,6.2019,"1226,76",1
ID,3549450,8.2019,"1216,98",1
ID,3555618,5.2019,"1226,76",1
ID,3555618,8.2019,"1216,38",1
ID,3556092,8.2019,"396,60",1
ID,3556092,6.2019,"1226,76",1
ID,3558792,9.2019,"3600,00",3
ID,3559590,5.2019,"1227,42",1
ID,3561066,8.2019,"4477,68",2
ID,3561066,5.2019,"1200,84",1
ID,3563736,7.2019,"1213,38",1
ID,3563940,7.2019,"1226,76",1
ID,3563988,5.2019,"1227,42",1
ID,3570432,8.2019,"1944,90",3
ID,3570432,8.2019,"2432,76",2
ID,3570504,5.2019,"4988,16",8
ID,3570504,7.2019,"1223,82",1
ID,3570534,6.2019,"2264,76",1
ID,3570744,6.2019,"397,14",1
ID,3570744,7.2019,"1985,70",5
ID,3570822,8.2019,"1216,38",1
ID,3570828,8.2019,"6716,34",3
ID,3570828,9.2019,"2238,84",1
ID,3570828,8.2019,"1213,32",1
ID,3570870,7.2019,"2137,08",2
ID,3571020,8.2019,"1983,12",5
ID,3571020,8.2019,"3241,50",5
ID,3571260,6.2019,"1227,42",1
ID,3571464,9.2019,"2219,04",8
ID,3571824,7.2019,"1084,56",1
ID,3571824,8.2019,"2426,76",2
ID,3572268,9.2019,"1216,38",1
ID,3572286,8.2019,"2426,76",2
ID,3572574,8.2019,"1084,56",1
ID,3572574,6.2019,"276,96",1
ID,3572616,8.2019,"1216,98",1
ID,3573186,9.2019,"2434,08",2
ID,3573276,6.2019,"798,72",2
ID,3603048,6.2019,"793,20",2
ID,3603126,9.2019,"1213,38",1
ID,3603720,7.2019,"4856,88",4
ID,3611424,6.2019,"6137,10",5
ID,3611508,6.2019,"6119,22",5
ID,3611508,9.2019,"12133,80",10
ID,3618882,6.2019,"1200,84",1
ID,3618882,7.2019,"1200,84",1
ID,3618918,6.2019,"1226,76",1
ID,3619356,6.2019,"1299,00",2
ID,3632484,6.2019,"1226,76",1
ID,3633306,7.2019,"14729,04",12
ID,3633306,6.2019,"2454,84",2
ID,3633306,8.2019,"8518,98",7
ID,3640872,7.2019,"2401,80",2
ID,3641022,6.2019,"644,82",1
ID,3641022,7.2019,"644,82",1
ID,3641058,9.2019,"2426,52",2
ID,3641082,9.2019,"612,24",1
ID,3641082,9.2019,"3566,16",3
ID,3641214,8.2019,"625,26",1
ID,3641214,8.2019,"3639,78",3
ID,3641244,7.2019,"1211,64",1
ID,3641514,9.2019,"648,30",1
ID,3641514,9.2019,"2434,08",2
ID,3650160,9.2019,"2412,00",2
ID,3650358,9.2019,"1216,38",1
ID,3650358,8.2019,"1216,38",1
ID,3650436,5.2019,"399,36",1
ID,3650508,8.2019,"1216,98",1
ID,3650718,5.2019,"554,76",2
ID,3650718,9.2019,"832,14",3
ID,3665754,7.2019,"1188,72",1
ID,3665760,8.2019,"1213,38",1
ID,3666198,8.2019,"623,52",1
ID,3666336,6.2019,"1227,42",1
ID,3666336,7.2019,"1227,42",1
ID,3666462,9.2019,"2224,86",1
ID,3666462,7.2019,"1853,82",1
ID,3666474,9.2019,"623,52",1
ID,3671838,9.2019,"4823,16",4
ID,3672600,7.2019,"6119,10",5
ID,3672600,8.2019,"6066,90",5
ID,3672642,7.2019,"1227,42",1
ID,3672672,6.2019,"1944,90",3
ID,3672672,7.2019,"648,30",1
ID,3672672,8.2019,"1216,98",1
ID,3672672,9.2019,"2433,96",2
ID,3672708,6.2019,"2447,64",2
ID,3672708,7.2019,"2447,64",2
ID,3672708,8.2019,"2426,76",2
ID,3672912,8.2019,"2244,42",1
ID,3682308,7.2019,"2437,20",2
ID,3682308,8.2019,"1213,38",1
ID,3682308,9.2019,"1213,38",1
ID,3682488,9.2019,"644,82",1
ID,3682842,7.2019,"2137,08",2
ID,3696192,8.2019,"1091,52",1
ID,3696600,9.2019,"1216,98",1
ID,3696612,9.2019,"1216,98",1
ID,3696726,8.2019,"1216,98",1
ID,3696972,5.2019,"1211,64",1
ID,3696972,6.2019,"7269,84",6
ID,3696972,8.2019,"1205,76",1
ID,3696972,9.2019,"3617,28",3
ID,3697314,8.2019,"1904,94",1
ID,3697362,8.2019,"631,26",1
ID,3697362,8.2019,"1216,98",1
ID,3697434,9.2019,"2426,76",2
ID,3720090,5.2019,"1188,72",1
ID,3720090,9.2019,"7132,32",6
ID,3720114,8.2019,"1216,98",1
ID,3720312,7.2019,"3682,26",3
ID,3720522,6.2019,"1296,60",2
ID,3720522,9.2019,"648,30",1
ID,3721002,5.2019,"6613,56",3
ID,3721002,6.2019,"6613,56",3
ID,3721002,7.2019,"2204,52",1
ID,3721002,9.2019,"2204,52",1
ID,3721002,5.2019,"1764,66",1
ID,3721002,7.2019,"1764,66",1
ID,3721554,6.2019,"2454,84",2
ID,3721554,8.2019,"1216,98",1
ID,3721566,8.2019,"397,14",1
ID,3721974,5.2019,"396,60",1
ID,3721974,7.2019,"1223,82",1
ID,3722082,5.2019,"1223,82",1
ID,3739602,8.2019,"1213,38",1
ID,3739602,6.2019,"1223,82",1
ID,3739602,9.2019,"1213,38",1
ID,3739716,8.2019,"3649,14",3
ID,3739716,9.2019,"1216,38",1
ID,3739788,6.2019,"648,30",1
ID,3739986,6.2019,"1214,22",1
ID,3739986,8.2019,"1203,90",1
ID,3747006,9.2019,"396,60",1
ID,3747036,8.2019,"1213,38",1
ID,3747516,8.2019,"1213,38",1
ID,3747516,9.2019,"1213,38",1
ID,3747654,5.2019,"4895,28",4
ID,3747654,7.2019,"1223,82",1
ID,3747654,9.2019,"2426,76",2
ID,3747972,8.2019,"1213,38",1
ID,3748128,6.2019,"793,32",2
ID,3748128,8.2019,"396,60",1
ID,3748128,8.2019,"648,30",1
ID,3748806,6.2019,"12238,20",10
ID,3765960,8.2019,"2215,80",1
ID,3766014,7.2019,"1223,82",1
ID,3766014,8.2019,"2426,76",2
ID,3766014,9.2019,"1213,38",1
ID,3766338,9.2019,"396,60",1
ID,3766362,6.2019,"2453,52",2
ID,3766374,8.2019,"8587,32",7
ID,3766950,6.2019,"624,00",1
ID,3767286,8.2019,"1216,38",1
ID,3782886,8.2019,"1216,38",1
ID,3783312,6.2019,"3680,28",3
ID,3783312,7.2019,"8576,94",7
ID,3783312,8.2019,"1216,38",1
ID,3783588,9.2019,"1216,38",1
ID,3792930,6.2019,"1226,76",1
ID,3793134,7.2019,"2453,52",2
ID,3801774,6.2019,"4895,28",4
ID,3801924,7.2019,"1213,38",1
ID,3802446,9.2019,"1216,38",1
ID,3802656,5.2019,"2494,08",4
ID,3802656,6.2019,"2494,08",4
ID,3802758,6.2019,"793,20",2
ID,3802758,8.2019,"1189,92",3
ID,3802758,9.2019,"793,32",2
ID,3810666,6.2019,"1226,76",1
ID,3811158,6.2019,"2169,24",2
ID,3811272,8.2019,"396,06",1
ID,3811272,7.2019,"1289,52",2
ID,3811326,6.2019,"1226,76",1
ID,3811464,5.2019,"7205,04",6
ID,3811464,6.2019,"9790,68",8
ID,3811464,7.2019,"4874,40",4
ID,3811464,8.2019,"7280,28",6
ID,3811464,9.2019,"3640,14",3
ID,3811482,6.2019,"1289,64",2
ID,3811482,7.2019,"644,82",1
ID,3811482,6.2019,"627,24",1
ID,3811932,6.2019,"397,14",1
ID,3812124,7.2019,"1254,48",2
ID,3812394,7.2019,"1223,82",1
ID,3812646,6.2019,"2447,64",2
ID,3827364,6.2019,"1227,42",1
ID,3827364,8.2019,"3651,06",3
ID,3827364,9.2019,"1216,98",1
ID,3831648,9.2019,"1216,38",1
ID,3832200,6.2019,"1214,22",1
ID,3832200,8.2019,"1203,90",1
ID,3832260,7.2019,"631,26",1
ID,3832260,8.2019,"1216,98",1
ID,3839832,7.2019,"1084,56",1
ID,3840090,9.2019,"1247,04",2
ID,3840348,8.2019,"1296,60",2
ID,3840348,6.2019,"1227,42",1
ID,3840378,6.2019,"1016,34",1
ID,3840582,9.2019,"1216,38",1
ID,3840726,8.2019,"1091,52",1
ID,3840726,7.2019,"2454,84",2
ID,3840726,8.2019,"1216,98",1
ID,3840978,6.2019,"644,82",1
ID,3840978,8.2019,"1213,38",1
ID,3841026,5.2019,"2453,52",2
ID,3841026,9.2019,"2432,76",2
ID,3841206,6.2019,"793,32",2
ID,3857082,7.2019,"396,60",1
ID,3857082,9.2019,"396,60",1
ID,3857190,6.2019,"397,14",1
ID,3857220,8.2019,"1296,60",2
ID,3857220,7.2019,"277,02",1
ID,3857676,6.2019,"1227,42",1
ID,3857676,8.2019,"1216,98",1
ID,3857748,6.2019,"1227,42",1
ID,3858024,7.2019,"648,30",1
ID,3858024,6.2019,"623,52",1
ID,3858096,7.2019,"648,30",1
ID,3874680,7.2019,"1214,22",1
ID,3876060,5.2019,"15947,88",13
ID,3882306,6.2019,"1223,82",1
ID,3882306,8.2019,"1213,38",1
ID,3882306,9.2019,"2426,76",2
ID,3882408,9.2019,"1212,00",1
ID,3882444,9.2019,"1216,38",1
ID,3891348,6.2019,"648,30",1
ID,3891348,7.2019,"648,30",1
ID,3891684,8.2019,"644,76",1
ID,3892092,7.2019,"553,92",2
ID,3892230,7.2019,"-1227,42",-1
ID,3892230,6.2019,"1227,42",1
ID,3892230,7.2019,"3682,26",3
ID,3892650,7.2019,"648,30",1
ID,3892650,6.2019,"3680,28",3
ID,3892650,7.2019,"1226,76",1
ID,3892650,9.2019,"1216,38",1
ID,3898590,8.2019,"1216,38",1
ID,3898878,8.2019,"2244,42",1
ID,3898974,6.2019,"1224,48",2
ID,3899052,7.2019,"1203,90",1
ID,3899202,8.2019,"1216,98",1
ID,3899448,9.2019,"648,30",1
ID,3899538,7.2019,"4527,24",2
ID,3899538,7.2019,"648,30",1
ID,3899538,8.2019,"5457,60",5
ID,3899538,7.2019,"1226,76",1
ID,3899538,6.2019,"4907,04",4
ID,3899538,7.2019,"6133,80",5
ID,3899538,8.2019,"9731,04",8
ID,3899538,9.2019,"2432,76",2
ID,3899886,6.2019,"396,60",1
ID,3899886,9.2019,"2432,76",2
ID,3899886,7.2019,"1226,76",1
ID,3908736,7.2019,"1226,76",1
ID,3909540,7.2019,"1084,56",1
ID,3909864,6.2019,"1226,76",1
ID,3909864,5.2019,"1226,76",1
ID,3920124,6.2019,"1213,26",1
ID,3920124,8.2019,"4853,04",4
ID,3920124,9.2019,"3639,78",3
ID,3921258,6.2019,"1224,48",2
ID,3921258,8.2019,"612,24",1
ID,3921336,8.2019,"396,60",1
ID,3921336,6.2019,"1091,52",1
ID,3921336,9.2019,"1091,52",1
ID,3921336,8.2019,"1216,38",1
ID,3921456,6.2019,"1200,84",1
ID,3921918,5.2019,"396,60",1
ID,3921918,6.2019,"396,60",1
ID,3921918,8.2019,"793,20",2
ID,3921918,6.2019,"648,30",1
ID,3921918,8.2019,"623,52",1
ID,3922092,8.2019,"1216,38",1
ID,3928446,6.2019,"1226,76",1
ID,3928500,5.2019,"1226,76",1
ID,3928500,8.2019,"1216,38",1
ID,3928776,6.2019,"1226,76",1
ID,3928776,7.2019,"1226,76",1
ID,3928776,8.2019,"1216,38",1
ID,3929052,5.2019,"2401,80",2
ID,3929052,6.2019,"2401,80",2
ID,3929052,7.2019,"1200,84",1
ID,3929052,9.2019,"1188,72",1
ID,3929052,8.2019,"3566,16",3
ID,3929094,7.2019,"113400,00",300
ID,3929094,9.2019,"283500,00",750
ID,3929094,7.2019,"60912,00",100
ID,3929094,9.2019,"213192,00",350
ID,3929094,7.2019,"184800,00",700
ID,3929094,9.2019,"369600,00",1400
ID,3929232,6.2019,"1870,56",3
ID,3946194,8.2019,"396,60",1
ID,3946194,9.2019,"1068,00",1
ID,3946194,6.2019,"2425,80",2
ID,3946194,7.2019,"1226,76",1
ID,3946194,8.2019,"1216,38",1
ID,3946194,9.2019,"1206,00",1
ID,3946458,9.2019,"1200,84",1
ID,3946632,6.2019,"1226,76",1
ID,3946644,5.2019,"1226,76",1
ID,3946788,7.2019,"1944,90",3
ID,3962028,9.2019,"1216,38",1
ID,3962370,7.2019,"1904,94",1
ID,3962688,7.2019,"5457,60",5
ID,3962808,8.2019,"1216,38",1
ID,3963048,9.2019,"2432,76",2
ID,3963048,6.2019,"2453,52",2
ID,3963048,7.2019,"2453,52",2
ID,3963144,8.2019,"1216,38",1
ID,3963216,9.2019,"1216,38",1
ID,3963348,7.2019,"631,26",1
ID,3969288,9.2019,"648,30",1
ID,3969360,6.2019,"2447,64",2
ID,3969360,7.2019,"4874,52",4
ID,3969504,7.2019,"2407,92",2
ID,3969504,8.2019,"4815,60",4
ID,3969582,6.2019,"2453,52",2
ID,3969804,7.2019,"648,30",1
ID,3969810,6.2019,"1226,76",1
ID,3969816,6.2019,"1226,76",1
ID,3969966,5.2019,"2453,52",2
ID,3979986,9.2019,"2224,86",1
ID,3979986,6.2019,"1211,64",1
ID,3979986,7.2019,"3634,92",3
ID,3979986,8.2019,"6028,80",5
ID,3980424,9.2019,"1216,38",1
ID,3981204,9.2019,"2426,76",2
ID,3981762,6.2019,"1223,82",1
ID,3981762,9.2019,"1213,38",1
ID,3982368,6.2019,"1227,42",1
ID,3982410,8.2019,"3640,14",3
ID,3982920,9.2019,"276,96",1
ID,3982920,9.2019,"1213,38",1
ID,3983226,9.2019,"623,52",1
ID,3983442,5.2019,"3566,16",3
ID,3983442,6.2019,"4754,88",4
ID,3983442,7.2019,"5943,60",5
ID,3983442,8.2019,"4754,88",4
ID,3983442,9.2019,"14264,64",12
ID,3983442,6.2019,"3566,16",3
ID,3983442,7.2019,"1188,72",1
ID,3983442,8.2019,"2377,44",2
ID,3983454,8.2019,"2426,76",2
ID,3983664,7.2019,"2400,00",2
ID,3984582,9.2019,"1213,38",1
ID,3986370,7.2019,"1227,42",1
ID,3986670,8.2019,"644,82",1
ID,3986670,9.2019,"644,82",1
ID,3987108,7.2019,"1216,98",1
ID,3988002,9.2019,"10807,56",9
ID,3988188,9.2019,"644,82",1
ID,3989280,6.2019,"1223,82",1
ID,3989394,6.2019,"1223,82",1
ID,3989394,8.2019,"2426,76",2
ID,3989394,9.2019,"8493,66",7
ID,3989982,7.2019,"644,82",1
ID,3990318,7.2019,"1227,42",1
ID,3991776,6.2019,"1223,82",1
ID,3991776,7.2019,"1223,82",1
ID,3992190,9.2019,"1205,76",1
ID,3993474,8.2019,"2434,08",2
ID,3994194,9.2019,"10845,60",10
ID,3994314,5.2019,"644,82",1
ID,3994374,8.2019,"1213,38",1
ID,3995274,8.2019,"1206,00",1
ID,3995274,9.2019,"1213,38",1
ID,3995316,9.2019,"644,76",1
ID,4006374,6.2019,"3680,28",3
ID,4006374,8.2019,"1216,38",1
ID,4013262,7.2019,"2453,52",2
ID,4013304,9.2019,"1200,84",1
ID,4013760,8.2019,"1216,38",1
ID,4013832,6.2019,"1226,76",1
ID,4014372,6.2019,"1226,76",1
ID,4022640,9.2019,"1091,52",1
ID,4023180,9.2019,"1216,38",1
ID,4023420,6.2019,"1226,76",1
ID,4043856,8.2019,"1216,38",1
ID,4044138,9.2019,"1216,38",1
ID,4044324,8.2019,"2244,42",1
ID,4045302,9.2019,"644,82",1
ID,4051932,9.2019,"2244,42",1
ID,4052202,8.2019,"6586,08",1
ID,4052460,5.2019,"1226,76",1
ID,4052652,9.2019,"1216,38",1
ID,4052706,6.2019,"27219,12",23
ID,4052706,8.2019,"13018,44",11
ID,4052706,9.2019,"13017,96",11
ID,4052772,6.2019,"623,52",1
ID,4052994,6.2019,"396,06",1
ID,4053096,8.2019,"1216,38",1
ID,4053126,9.2019,"1216,38",1
ID,4061976,9.2019,"4865,52",4
ID,4062558,7.2019,"2453,52",2
ID,4062558,8.2019,"1216,38",1
ID,4062558,9.2019,"1216,38",1
ID,4062720,9.2019,"277,02",1
ID,4070652,6.2019,"2263,56",1
ID,4070652,7.2019,"3680,28",3
ID,4070994,9.2019,"1216,38",1
ID,4083306,8.2019,"2221,44",1
ID,4083306,6.2019,"3642,66",3
ID,4083432,7.2019,"648,30",1
ID,4083432,7.2019,"1226,76",1
ID,4083588,7.2019,"648,30",1
ID,4083660,8.2019,"1213,26",1
ID,4083864,6.2019,"4907,04",4
ID,4083870,6.2019,"3639,78",3
ID,4083870,7.2019,"8492,82",7
ID,4093908,7.2019,"648,30",1
ID,4093908,8.2019,"648,30",1
ID,4093908,9.2019,"648,30",1
ID,4093908,5.2019,"1226,76",1
ID,4094184,6.2019,"2453,52",2
ID,4094184,9.2019,"3649,14",3
ID,4094772,7.2019,"648,30",1
ID,4110354,6.2019,"648,30",1
ID,4110792,6.2019,"1062,24",1
ID,4110792,6.2019,"1211,64",1
ID,4110912,5.2019,"1188,72",1
ID,4110912,6.2019,"2377,44",2
ID,4110912,7.2019,"1188,72",1
ID,4110984,6.2019,"1226,76",1
ID,4111260,9.2019,"396,60",1
ID,4119702,6.2019,"648,30",1
ID,4119702,7.2019,"1226,76",1
ID,4119750,9.2019,"1216,38",1
ID,4119834,5.2019,"1223,82",1
ID,4119834,6.2019,"14686,32",12
ID,4119834,7.2019,"2437,20",2
ID,4119834,8.2019,"2426,76",2
ID,4120014,9.2019,"1216,38",1
ID,4120776,9.2019,"1216,38",1
ID,4120896,8.2019,"1216,38",1
ID,4120926,8.2019,"1216,38",1
ID,4121106,9.2019,"1216,38",1
ID,4121148,7.2019,"2263,56",1
ID,4126992,8.2019,"3649,14",3
ID,4127076,6.2019,"793,20",2
ID,4127124,7.2019,"1226,76",1
ID,4127196,9.2019,"2432,76",2
ID,4127340,5.2019,"648,30",1
ID,4127340,9.2019,"2432,76",2
ID,4127658,7.2019,"1226,76",1
ID,4127700,8.2019,"2426,76",2
ID,4127700,9.2019,"3640,14",3
ID,4128258,6.2019,"277,02",1
ID,4134312,6.2019,"1226,76",1
ID,4134432,5.2019,"648,30",1
ID,4134432,8.2019,"1296,60",2
ID,4135440,6.2019,"1223,82",1
ID,4135650,6.2019,"623,52",1
ID,4139430,5.2019,"1226,76",1
ID,4139430,7.2019,"1216,38",1
ID,4139430,8.2019,"1216,38",1
ID,4139430,9.2019,"2432,76",2
ID,4139598,6.2019,"8566,86",7
ID,4139598,9.2019,"1213,38",1
ID,4140666,5.2019,"3680,28",3
ID,4140702,6.2019,"396,60",1
ID,4140702,9.2019,"396,60",1
ID,4157328,6.2019,"-1223,82",-1
ID,4158246,6.2019,"631,26",1
ID,4158342,7.2019,"2263,56",1
ID,4158342,9.2019,"4488,84",2
ID,4158408,8.2019,"4488,84",2
ID,4158504,9.2019,"2432,76",2
ID,4168242,8.2019,"1216,38",1
ID,4168440,7.2019,"1223,82",1
ID,4168554,6.2019,"2401,80",2
ID,4168554,9.2019,"2401,68",2
ID,4168920,5.2019,"1226,76",1
ID,4168920,6.2019,"1226,76",1
ID,4168920,8.2019,"2432,76",2
ID,4168920,9.2019,"1216,38",1
ID,4168974,6.2019,"1226,76",1
ID,4168974,8.2019,"2432,76",2
ID,4168974,9.2019,"2432,76",2
ID,4169322,8.2019,"644,82",1
ID,4169334,6.2019,"793,20",2
ID,4169334,8.2019,"396,60",1
ID,4180242,6.2019,"1227,42",1
ID,4180242,7.2019,"1227,42",1
ID,4180242,9.2019,"2433,96",2
ID,4180356,8.2019,"2432,76",2
ID,4180800,7.2019,"1213,38",1
ID,4181250,9.2019,"1216,38",1
ID,4181382,6.2019,"2423,28",2
ID,4189566,7.2019,"1226,76",1
ID,4189566,9.2019,"1216,38",1
ID,4189788,9.2019,"3649,14",3
ID,4190742,9.2019,"648,30",1
ID,4198518,5.2019,"1226,76",1
ID,4198602,8.2019,"3809,88",2
ID,4198692,6.2019,"1226,76",1
ID,4198692,7.2019,"3680,28",3
ID,4198692,8.2019,"10947,42",9
ID,4198818,5.2019,"1226,76",1
ID,4198818,6.2019,"1226,76",1
ID,4199148,6.2019,"396,60",1
ID,4199448,6.2019,"644,82",1
ID,4215396,7.2019,"396,60",1
ID,4215666,5.2019,"644,52",1
ID,4215666,6.2019,"644,52",1
ID,4215966,9.2019,"1194,78",1
ID,4215966,6.2019,"1194,78",1
ID,4227606,6.2019,"1296,60",2
ID,4227606,6.2019,"623,52",1
ID,4227606,6.2019,"1226,76",1
ID,4228122,6.2019,"1214,22",1
ID,4228122,9.2019,"1203,90",1
ID,4228170,8.2019,"14721,12",12
ID,4228320,7.2019,"1226,76",1
ID,4229160,7.2019,"1216,38",1
ID,4229184,6.2019,"276,96",1
ID,4235952,6.2019,"1226,76",1
ID,4236342,9.2019,"648,30",1
ID,4236972,8.2019,"1216,38",1
ID,4237512,6.2019,"3642,78",3
ID,4237512,9.2019,"4815,84",4
ID,4237656,7.2019,"1226,76",1
ID,4247574,7.2019,"1226,76",1
ID,4248870,6.2019,"3741,12",6
ID,4248870,8.2019,"623,52",1
ID,4258560,6.2019,"396,60",1
ID,4258560,8.2019,"396,60",1
ID,4258560,9.2019,"396,60",1
ID,4258560,6.2019,"276,96",1
ID,4258560,6.2019,"1223,82",1
ID,4258560,7.2019,"2447,64",2
ID,4258794,9.2019,"3117,60",5
ID,4259598,7.2019,"1226,76",1
ID,4259658,7.2019,"2263,56",1
ID,4259886,9.2019,"1213,38",1
ID,4267068,8.2019,"1216,38",1
ID,4267284,6.2019,"4428,24",4
ID,4268658,8.2019,"1216,38",1
ID,4268802,9.2019,"623,52",1
ID,4268802,8.2019,"623,52",1
ID,4284114,9.2019,"277,02",1
ID,4284774,6.2019,"1296,60",2
ID,4284774,6.2019,"623,52",1
ID,4284846,6.2019,"1944,90",3
ID,4284846,9.2019,"648,30",1
ID,4284846,6.2019,"1262,52",2
ID,4284846,6.2019,"1226,76",1
ID,4298706,6.2019,"644,82",1
ID,4299270,8.2019,"7640,64",7
ID,4299270,8.2019,"6586,08",1
ID,4299270,7.2019,"1226,76",1
ID,4299450,7.2019,"1206,00",1
ID,4299678,9.2019,"3117,60",5
ID,4299972,5.2019,"2494,08",4
ID,4299972,8.2019,"3117,60",5
ID,4300182,6.2019,"277,02",1
ID,4300194,8.2019,"1216,38",1
ID,4300194,9.2019,"1216,38",1
ID,4308450,8.2019,"1216,38",1
ID,4308546,9.2019,"1213,38",1
ID,4308870,5.2019,"1226,76",1
ID,4309470,7.2019,"396,60",1
ID,4309794,9.2019,"9731,04",8
ID,4309932,7.2019,"648,30",1
ID,4319256,8.2019,"396,60",1
ID,4319442,6.2019,"648,30",1
ID,4319442,6.2019,"631,26",1
ID,4319538,7.2019,"1226,76",1
ID,4320240,6.2019,"2263,56",1
ID,4320288,6.2019,"3680,28",3
ID,4320540,9.2019,"3902,82",1
ID,4330896,9.2019,"396,60",1
ID,4332210,5.2019,"6552,00",3
ID,4332210,6.2019,"2184,00",1
ID,4332210,7.2019,"2184,00",1
ID,4332210,9.2019,"2184,00",1
ID,4351536,6.2019,"648,30",1
ID,4351776,6.2019,"1226,76",1
ID,4351872,5.2019,"648,30",1
ID,4351950,9.2019,"8514,66",7
ID,4368816,6.2019,"6235,20",10
ID,4372734,8.2019,"2432,76",2
ID,4373070,7.2019,"793,32",2
ID,4373070,9.2019,"2432,76",2
ID,4388076,6.2019,"648,30",1
ID,4388778,6.2019,"1226,76",1
ID,4388910,7.2019,"2453,52",2
ID,4388910,8.2019,"2432,76",2
ID,4388982,8.2019,"1203,90",1
ID,4389018,9.2019,"648,30",1
ID,4395678,8.2019,"648,30",1
ID,4395918,6.2019,"396,60",1
ID,4395918,6.2019,"3680,28",3
ID,4396710,6.2019,"1226,76",1
ID,4410858,8.2019,"4477,20",2
ID,4410858,7.2019,"1213,26",1
ID,4410858,8.2019,"2426,52",2
ID,4410858,7.2019,"30021,00",25
ID,4410864,9.2019,"2432,76",2
ID,4410864,6.2019,"2453,52",2
ID,4411746,6.2019,"2453,52",2
ID,4411746,7.2019,"1216,38",1
ID,4412046,5.2019,"1226,76",1
ID,4412190,6.2019,"1226,76",1
ID,4434102,9.2019,"648,30",1
ID,4434102,8.2019,"1216,38",1
ID,4434318,7.2019,"1226,76",1
ID,4434318,8.2019,"1216,38",1
ID,4434318,7.2019,"4907,04",4
ID,4434474,6.2019,"2178,96",2
ID,4434858,9.2019,"1216,38",1
ID,4434894,9.2019,"3649,14",3
ID,4434996,7.2019,"644,76",1
ID,4434996,6.2019,"9577,68",8
ID,4434996,7.2019,"1203,90",1
ID,4434996,8.2019,"3566,16",3
ID,4434996,9.2019,"2401,80",2
ID,4445514,6.2019,"-2593,20",-4
ID,4445514,9.2019,"2432,76",2
ID,4445514,5.2019,"4907,04",4
ID,4445514,8.2019,"2432,76",2
ID,4446300,8.2019,"3649,14",3
ID,4446690,7.2019,"1226,76",1
ID,4459536,8.2019,"1216,38",1
ID,4460088,7.2019,"396,60",1
ID,4460160,7.2019,"396,60",1
ID,4460250,9.2019,"648,30",1
ID,4460946,7.2019,"1216,38",1
ID,2854248,13.2019,"2224,86",1
ID,2854248,13.2019,"3617,28",3
ID,2854248,10.2019,"3617,28",3
ID,2854248,11.2019,"1205,76",1
ID,2854248,13.2019,"10851,84",9
ID,2854404,11.2019,"81,96",1
ID,2854584,10.2019,"38232,96",32
ID,2854584,11.2019,"1194,78",1
ID,2854584,12.2019,"1194,78",1
ID,2854698,11.2019,"644,52",1
ID,2854698,10.2019,"1205,76",1
ID,2854704,10.2019,"2432,76",2
ID,2854824,13.2019,"2578,08",4
ID,2854824,10.2019,"1205,76",1
ID,2855040,10.2019,"2389,56",2
ID,2855118,11.2019,"1188,72",1
ID,2855118,9.2019,"2377,44",2
ID,2855118,10.2019,"2377,44",2
ID,2855118,11.2019,"1188,72",1
ID,2855118,12.2019,"1188,72",1
ID,2855118,13.2019,"9509,76",8
ID,2855136,9.2019,"1194,78",1
ID,2855136,10.2019,"2411,52",2
ID,2855136,12.2019,"1205,76",1
ID,2855382,10.2019,"606,06",1
ID,2855430,13.2019,"1205,76",1
ID,2855448,11.2019,"2193,42",1
ID,2855448,12.2019,"2193,42",1
ID,2855478,12.2019,"644,52",1
ID,2855478,11.2019,"2411,52",2
ID,2855478,13.2019,"1205,76",1
ID,2855544,10.2019,"4477,68",2
ID,2855544,10.2019,"3640,14",3
ID,2855640,11.2019,"1203,90",1
ID,2855682,12.2019,"2426,76",2
ID,2855826,11.2019,"2377,44",2
